ID_Hogar;P9030;P9010;P9025S2;P9025S1;P1913S5
72485621;2;1;2;1;45
72485631;2;1;2;2;120
72485641;1;1;2;2;0
72485651;2;1;2;2;60
72485661;2;1;2;2;120
72485671;2;1;2;2;0
72485681;2;1;2;2;80
72485691;3;1;2;2;40
72485701;2;1;2;2;0
72485711;2;1;2;2;0
72485721;2;1;2;2;0
72485731;2;1;2;2;0
72485741;1;1;2;2;0
72485751;2;1;2;2;0
72485761;2;1;2;2;0
72485781;2;1;2;2;0
72485791;2;1;2;2;0
72485801;2;1;2;2;0
72485811;2;1;2;2;0
72485821;3;1;2;2;0
72485831;3;1;2;2;0
72485841;1;1;2;2;0
72485861;2;1;2;2;0
72485871;4;1;2;2;0
72485881;2;1;2;2;0
72485891;2;1;2;2;0
72485901;3;1;2;2;0
72485911;2;1;2;2;0
72485921;2;1;2;2;15
72485931;2;1;2;2;0
72485941;3;1;2;2;0
72485951;1;1;2;2;0
72485961;2;1;2;2;0
72485971;2;1;2;2;0
72485981;2;1;2;2;0
72485991;3;1;2;2;0
72486001;2;1;2;2;0
72486011;2;1;2;2;0
72486021;2;1;2;2;0
72486031;2;1;2;2;0
72486041;1;1;2;2;0
72486051;2;1;2;2;0
72486061;2;1;2;2;0
72486071;2;1;2;2;0
72486081;1;1;2;2;0
72486091;2;1;2;2;0
72486101;2;1;2;2;0
72486111;3;1;2;2;0
72486121;2;1;2;2;0
72486131;2;1;2;2;0
72486141;2;1;2;2;0
72486151;2;1;2;2;0
72486161;2;1;2;2;0
72486171;2;1;2;2;0
72486181;2;1;2;2;0
72486191;2;1;2;2;0
72486211;2;1;2;2;0
72486221;2;1;2;2;0
72486231;2;1;2;2;0
72486241;4;1;2;2;0
72486251;3;1;2;2;0
72486261;2;1;2;2;10
72486271;2;1;2;2;10
72486301;2;1;2;2;20
72486311;2;1;2;2;10
72486321;2;1;2;2;20
72486331;2;1;2;2;15
72486341;2;1;2;2;15
72486351;2;1;2;2;30
72486361;3;1;2;2;40
72486371;2;1;2;2;10
72486381;2;1;2;2;20
72486391;2;1;2;2;15
72486401;2;1;2;2;20
72486411;2;1;2;2;20
72486441;3;1;2;2;20
72486451;1;1;2;2;60
72486461;2;1;2;2;40
72486471;2;1;2;2;30
72486481;2;1;2;2;15
72486491;3;1;2;2;40
72486501;2;1;2;2;30
72486511;2;1;2;2;30
72486521;3;1;2;2;60
72486531;2;1;2;2;30
72486541;2;1;2;2;30
72486551;2;1;2;2;30
72486561;2;1;2;2;30
72486571;2;1;2;2;30
72486581;2;1;2;2;60
72486591;2;1;2;2;30
72486601;3;1;2;2;40
72486611;3;1;2;2;60
72486621;3;1;2;2;40
72486631;3;1;2;2;30
72486641;3;1;2;2;60
72486661;2;1;2;2;30
72486671;3;1;2;2;60
72486681;3;1;2;2;120
72486691;2;1;2;2;30
72486701;2;1;2;2;60
72486711;3;1;2;2;120
72486721;3;1;2;2;60
72486731;2;1;2;2;30
72486741;2;1;2;2;120
72486751;2;1;2;2;120
72486761;3;1;2;2;20
72486771;2;1;2;2;60
72486781;2;1;2;2;10
72486791;2;1;2;2;45
72486801;2;1;2;2;60
72486811;2;1;2;2;30
72486821;3;1;2;2;40
72486831;2;1;2;2;50
72486841;3;2;2;2;60
72486851;2;1;2;2;30
72486861;2;1;2;2;40
72486871;2;1;2;2;30
72486881;3;1;2;2;60
72486891;2;1;2;2;30
72486901;3;1;2;2;60
72486911;3;1;2;2;30
72486931;3;1;2;2;45
72486941;2;1;2;2;20
72486951;3;1;2;2;20
72486961;2;1;2;2;20
72486971;2;1;2;2;60
72486981;3;1;2;2;20
72486991;3;1;2;2;30
72487001;2;1;2;2;20
72487011;3;1;2;2;50
72487021;2;1;2;2;35
72487031;2;1;2;2;30
72487041;2;2;2;2;50
72487051;2;1;2;2;60
72487061;3;1;2;2;30
72487081;3;1;2;2;30
72487091;3;1;2;2;30
72487101;3;1;2;2;30
72487111;2;1;2;2;30
72487121;2;1;2;2;90
72487131;3;1;2;1;120
72487141;3;1;2;2;35
72487151;3;1;2;2;90
72487161;3;1;2;2;120
72487171;3;1;2;2;120
72487181;2;1;2;2;45
72487191;3;1;2;2;90
72487201;3;1;2;2;50
72487211;3;1;2;2;120
72487221;3;1;2;2;50
72487231;2;1;2;2;120
72487241;3;1;2;2;30
72487251;2;1;2;2;90
72487261;2;1;2;2;60
72487271;3;1;2;2;50
72487281;2;1;2;2;120
72487291;2;1;2;2;30
72487301;2;1;2;2;120
72487311;2;1;2;2;35
72487321;3;1;2;2;40
72487331;3;1;2;2;90
72487341;2;1;2;2;90
72487351;2;1;2;2;40
72487361;2;1;2;2;120
72487371;3;1;2;2;80
72487381;4;1;2;2;0
72487391;3;1;2;2;120
72487401;4;1;2;2;50
72487411;2;1;2;2;50
72487421;2;1;2;2;120
72487431;2;1;2;2;90
72487441;2;1;2;2;120
72487451;2;1;2;2;50
72487461;2;1;2;2;90
72487471;2;1;2;2;120
72487481;2;1;2;2;50
72487491;2;1;2;2;30
72487501;3;1;2;2;90
72487511;2;1;2;2;10
72487521;2;1;2;2;30
72487531;2;1;2;2;30
72487541;2;1;2;2;30
72487551;2;1;2;2;40
72487561;2;1;2;2;5
72487561;3;1;2;2;5
72487571;2;1;2;2;20
72487581;3;1;2;2;35
72487591;2;1;2;2;30
72487601;3;1;2;2;5
72487611;3;1;2;2;60
72487621;3;1;2;2;60
72487631;2;1;2;2;40
72487641;3;1;2;2;60
72487651;2;1;2;2;60
72487681;3;1;2;2;30
72487691;2;1;2;2;60
72487701;2;1;2;2;20
72487721;3;1;2;2;90
72487731;2;1;2;2;60
72487741;2;1;2;2;60
72487751;2;1;2;2;120
72487761;2;1;2;2;60
72487771;2;1;2;2;60
72487781;2;1;2;2;60
72487801;4;1;2;2;60
72487811;2;1;2;2;100
72487821;2;1;2;1;60
72487831;2;2;2;2;90
72487841;2;1;2;2;40
72487861;2;2;2;2;60
72487871;2;1;2;2;60
72487881;2;1;2;2;120
72487891;2;1;2;2;120
72487901;2;1;2;2;120
72487911;2;1;2;2;120
72487921;2;1;2;2;120
72487931;2;2;2;2;120
72487941;2;1;2;2;120
72487951;2;1;2;2;100
72487961;2;1;2;2;120
72487991;2;1;2;2;120
72488011;2;1;2;2;60
72488021;2;1;2;2;120
72488031;3;1;2;2;80
72488041;3;1;2;2;60
72488061;2;1;2;2;15
72488071;2;1;2;2;5
72488081;2;1;2;2;5
72488091;2;1;2;2;0
72488111;2;1;2;2;60
72488121;2;1;2;2;5
72488131;2;2;2;1;0
72488141;2;2;2;2;0
72488151;1;1;2;2;20
72488161;2;1;2;2;10
72488171;2;1;2;2;10
72488181;2;1;2;2;7
72488191;2;1;2;2;10
72488201;1;2;2;2;10
72488211;2;2;2;1;0
72488221;3;1;2;2;60
72488231;1;2;2;1;10
72488241;2;1;2;2;0
72488251;4;1;2;2;0
72488271;2;2;2;2;0
72488281;1;1;2;2;30
72488291;2;2;2;2;0
72488301;2;1;2;2;0
72488311;1;1;2;2;20
72488321;3;2;2;2;30
72488331;2;1;2;2;0
72488341;3;1;2;2;0
72488351;2;2;2;2;0
72488371;2;2;2;1;10
72488381;1;1;2;2;0
72488391;2;2;2;1;20
72488401;2;2;2;2;0
72488411;1;1;2;2;40
72488421;2;1;2;2;20
72488431;2;1;2;2;0
72488441;3;1;2;2;20
72488451;1;1;2;2;5
72488461;2;2;2;2;0
72488471;2;2;2;2;0
72488481;2;2;2;2;0
72488491;2;2;2;2;0
72488501;2;1;2;2;90
72488511;2;1;2;2;15
72488521;2;1;2;1;20
72488531;1;1;2;2;20
72488541;2;1;2;1;30
72488551;2;1;2;2;20
72488601;2;2;2;2;60
72488611;1;2;2;2;25
72488621;2;1;2;2;25
72488631;2;1;2;1;30
72488641;1;2;2;2;30
72488671;2;2;2;2;50
72488681;2;1;2;2;30
72488691;2;1;2;2;30
72488701;3;1;2;2;60
72488711;2;1;2;2;10
72488721;2;2;2;2;5
72488741;2;1;2;2;28
72488761;2;2;2;2;30
72488771;2;1;2;1;15
72488781;2;2;2;1;45
72488791;2;2;2;2;40
72488801;3;2;2;2;40
72488811;3;2;2;1;12
72488831;2;1;2;2;0
72488841;1;1;2;2;20
72488851;2;1;2;2;6
72488851;2;1;2;2;7
72488851;2;1;2;2;7
72488861;3;2;2;2;10
72488871;2;1;2;2;10
72488881;2;1;2;2;10
72488891;3;1;2;2;10
72488911;2;1;2;2;10
72488921;2;1;2;2;30
72488931;2;1;2;2;15
72488941;2;1;2;2;10
72488951;3;1;2;1;20
72488961;3;1;2;2;7
72488971;3;1;2;2;20
72488981;2;2;2;1;10
72488991;2;1;2;2;5
72489001;2;1;2;2;5
72489011;1;1;2;2;25
72489021;2;1;2;2;5
72489031;2;1;2;2;6
72489061;2;1;2;2;5
72489071;3;2;2;1;30
72489081;3;1;2;2;15
72489091;2;1;2;2;15
72489111;2;1;2;2;0
72489121;2;1;2;2;5
72489131;3;1;2;2;10
72489141;2;1;2;2;0
72489151;2;1;2;2;0
72489161;2;2;2;2;40
72489171;3;2;2;1;30
72489181;1;1;2;2;10
72489191;4;2;2;2;0
72489201;1;1;2;2;0
72489211;2;1;2;2;10
72489221;2;1;2;2;10
72489231;3;2;2;2;10
72489241;3;2;2;1;0
72489251;2;1;2;2;10
72489271;2;1;2;2;10
72489281;3;1;2;2;20
72489291;3;2;2;2;20
72489301;2;1;2;2;5
72489311;3;1;2;2;15
72489321;2;2;2;2;10
72489341;2;1;2;2;15
72489351;2;1;2;2;0
72489361;2;1;2;2;0
72489371;3;1;2;2;30
72489381;2;1;2;2;0
72489391;2;1;2;1;0
72489401;2;1;2;2;30
72489411;3;1;2;2;0
72489431;3;2;2;1;0
72489441;2;1;2;2;30
72489441;3;1;2;2;15
72489451;2;1;2;2;25
72489461;2;1;2;2;25
72489471;2;1;2;2;30
72489481;2;1;2;2;30
72489491;2;1;2;2;13
72489501;1;1;2;2;6
72489511;2;1;2;2;90
72489521;3;1;2;2;15
72489531;1;1;2;2;12
72489561;2;1;2;2;15
72489571;3;1;2;2;30
72489581;2;2;2;1;30
72489591;2;1;2;2;15
72489601;2;1;2;2;15
72489631;2;1;2;2;25
72489641;2;1;2;2;35
72489651;2;2;2;2;25
72489661;2;2;2;2;30
72489671;2;1;2;2;10
72489701;2;1;2;2;30
72489711;2;1;2;2;8
72489721;3;1;2;2;30
72489731;2;1;2;2;10
72489741;2;1;2;2;30
72489751;1;1;2;2;30
72489761;1;1;2;2;30
72489771;2;1;2;2;32
72489781;2;1;2;2;30
72489791;2;1;2;2;5
72489801;1;1;2;2;30
72489811;1;1;2;2;10
72489821;2;1;2;2;60
72489831;2;1;2;2;40
72489851;1;1;2;2;20
72489861;2;1;2;2;10
72489871;2;1;2;2;15
72489881;1;1;2;2;0
72489891;2;1;2;2;30
72489901;2;1;2;2;15
72489911;3;1;2;2;0
72489921;2;1;2;2;15
72489931;2;1;2;2;0
72489941;2;1;2;2;30
72489951;3;1;2;2;15
72489961;2;1;2;2;0
72489971;2;1;2;2;0
72489981;1;1;2;2;30
72489991;2;1;2;2;15
72490001;1;1;2;2;20
72490011;2;1;2;2;15
72490021;2;1;2;2;15
72490031;2;1;2;2;30
72490051;2;1;2;2;5
72490061;3;1;2;2;5
72490081;2;1;2;2;10
72490091;3;1;2;2;2
72490101;2;2;2;2;5
72490111;2;1;2;2;10
72490121;2;1;2;2;2
72490131;2;1;2;2;15
72490141;3;1;2;2;25
72490151;3;1;2;2;10
72490161;3;1;2;2;3
72490171;3;2;2;1;15
72490181;2;2;2;1;20
72490191;2;1;2;2;10
72490201;2;1;2;2;5
72490211;3;2;2;2;10
72490221;3;1;2;2;10
72490231;1;1;2;2;15
72490241;2;1;2;2;15
72490251;3;1;2;2;15
72490261;3;1;2;2;10
72490271;3;1;2;2;10
72490281;3;2;2;2;12
72490291;3;1;2;2;30
72490301;2;1;2;2;10
72490311;2;1;2;2;15
72490321;2;1;2;2;15
72490331;3;1;2;2;15
72490341;2;1;2;2;5
72490351;3;1;2;2;10
72490361;3;2;2;2;20
72490371;3;1;2;2;10
72490381;2;1;2;2;10
72490391;2;1;2;2;10
72490401;3;1;2;2;15
72490411;1;1;2;2;10
72490421;2;1;2;2;20
72490431;2;1;2;2;10
72490441;2;1;2;2;25
72490451;2;1;2;2;15
72490461;2;1;2;2;15
72490471;1;1;2;2;20
72490481;2;1;2;2;12
72490491;3;1;2;2;15
72490501;2;1;2;2;20
72490511;2;1;2;2;14
72490521;1;2;2;1;20
72490531;2;1;2;2;10
72490541;4;1;2;2;20
72490551;3;1;2;2;10
72490561;1;1;2;2;30
72490571;2;1;2;2;10
72490581;2;1;2;2;20
72490591;3;2;2;1;20
72490601;3;1;2;2;15
72490621;2;1;2;2;20
72490631;2;1;2;2;15
72490661;3;1;2;2;15
72490671;4;1;2;2;20
72490681;2;1;2;2;5
72490691;2;1;2;2;10
72490701;3;1;2;2;30
72490711;2;1;2;2;15
72490721;2;2;1;2;5
72490741;2;1;2;2;30
72490751;2;1;2;2;30
72490771;2;1;2;2;25
72490781;1;1;2;2;10
72490791;2;1;2;2;30
72490801;3;2;1;1;15
72490811;3;2;2;2;15
72490821;2;1;2;2;10
72490831;2;1;2;2;10
72490841;2;2;1;2;20
72490851;4;2;1;1;15
72490871;3;1;2;2;60
72490881;2;1;2;2;15
72490921;1;1;2;2;25
72490931;2;1;2;2;60
72490941;1;1;2;2;20
72490961;4;1;2;2;60
72490971;2;1;2;2;15
72490981;2;1;2;2;5
72490991;2;1;2;2;10
72491001;2;1;2;2;3
72491011;2;1;2;2;0
72491021;3;1;2;2;5
72491031;2;1;2;1;15
72491041;2;1;2;2;2
72491051;2;1;1;1;0
72491061;2;1;2;2;10
72491071;2;1;2;2;10
72491081;2;2;1;1;5
72491091;2;2;1;1;0
72491101;3;2;2;2;5
72491131;3;2;2;2;5
72491141;2;2;1;1;0
72491161;2;2;1;1;0
72491171;2;2;2;2;5
72491181;2;1;2;2;20
72491181;2;1;2;2;10
72491191;2;2;2;2;0
72491201;3;2;1;1;5
72491221;2;1;2;1;8
72491231;2;1;2;2;5
72491241;2;2;2;1;1
72491251;2;2;2;1;0
72491261;2;1;2;2;1
72491271;2;2;2;1;1
72491281;2;1;2;2;0
72491291;1;1;2;2;30
72491311;2;1;1;2;1
72491321;2;1;2;2;0
72491331;2;2;2;1;1
72491341;2;1;2;2;0
72491351;2;1;2;2;1
72491361;2;1;2;2;40
72491371;3;1;2;2;9
72491381;2;1;2;2;3
72491391;2;1;2;2;5
72491401;2;1;2;2;5
72491421;2;1;2;2;40
72491431;2;2;1;1;0
72491441;2;1;2;2;5
72491451;2;1;2;2;40
72491461;2;1;2;2;5
72491471;2;1;2;2;60
72491481;2;1;2;2;20
72491491;2;1;2;2;60
72491501;2;1;2;2;30
72491511;2;1;2;2;40
72491521;2;1;2;2;5
72491531;2;1;2;2;15
72491541;2;1;2;2;35
72491551;4;1;2;2;15
72491561;2;2;2;2;20
72491571;2;1;2;2;12
72491581;2;1;2;2;5
72491591;2;1;2;2;15
72491601;1;1;2;2;10
72491611;3;1;2;2;5
72491621;2;1;2;2;20
72491641;2;1;2;2;20
72491651;3;1;2;2;5
72491661;2;2;2;2;10
72491671;1;1;2;2;15
72491681;2;1;2;2;20
72491691;1;1;2;1;10
72491711;2;1;2;2;15
72491721;2;2;2;2;5
72491731;2;2;2;2;20
72491741;1;2;2;1;15
72491751;1;1;2;2;45
72491771;2;2;2;1;40
72491781;2;1;2;2;30
72491791;1;1;2;2;20
72491801;2;1;2;2;10
72491831;2;1;2;2;20
72491841;1;1;2;2;0
72491851;2;1;2;2;0
72491861;2;1;2;2;0
72491871;2;1;2;2;0
72491891;2;1;2;2;0
72491901;2;1;2;2;0
72491911;2;1;2;2;0
72491921;2;1;2;2;30
72491931;2;1;2;2;15
72491941;2;1;2;2;20
72491951;2;1;2;2;10
72491961;2;1;2;2;30
72491971;3;1;2;2;20
72491981;2;1;2;2;15
72491991;3;1;2;2;10
72492001;2;1;2;2;20
72492011;2;1;2;2;9
72492021;2;1;2;2;0
72492031;3;1;2;2;15
72492041;3;1;2;2;20
72492051;2;1;2;2;10
72492061;3;1;2;2;0
72492071;1;1;2;2;5
72492081;1;1;2;2;7
72492091;2;1;2;2;15
72492101;2;1;2;1;1
72492111;1;1;2;1;2
72492131;3;1;2;2;10
72492141;2;1;2;2;2
72492151;3;1;2;2;15
72492161;2;1;2;2;10
72492171;2;2;2;1;20
72492181;2;1;2;2;20
72492191;2;1;2;2;7
72492201;2;2;1;1;15
72492211;1;2;2;2;10
72492221;2;2;2;2;5
72492231;2;1;2;2;10
72492241;2;1;2;2;10
72492251;2;1;2;1;10
72492271;3;2;2;2;50
72492291;2;1;2;1;5
72492301;3;1;2;2;20
72492321;3;2;2;1;60
72492331;2;1;2;2;20
72492341;2;2;2;2;20
72492341;2;2;2;2;20
72492361;3;2;2;2;25
72492371;3;1;2;2;20
72492391;2;1;2;2;10
72492401;2;2;2;2;20
72492411;3;1;2;1;20
72492411;2;2;2;2;20
72492421;2;1;2;2;5
72492431;2;1;2;2;10
72492441;2;1;2;2;10
72492451;2;1;2;2;15
72492461;2;1;2;2;40
72492471;2;2;2;2;15
72492481;2;2;2;2;30
72492491;3;2;2;1;20
72492511;2;2;2;2;15
72492521;2;2;2;2;10
72492531;1;2;2;2;10
72492541;3;2;2;2;15
72492541;2;2;2;2;20
72492551;3;2;2;2;20
72492551;3;2;2;2;20
72492571;2;1;2;2;5
72492581;2;1;2;2;5
72492591;2;1;2;2;2
72492601;3;1;2;2;2
72492611;3;1;2;2;4
72492621;2;1;2;2;3
72492631;1;1;2;2;5
72492651;2;1;2;2;3
72492661;3;1;2;2;1
72492671;2;1;2;2;2
72492681;2;2;2;2;2
72492691;3;1;2;2;5
72492701;2;1;2;2;5
72492711;3;1;2;2;30
72492731;2;2;2;2;12
72492741;2;1;2;2;60
72492751;2;2;2;2;30
72492761;2;1;2;2;20
72492771;4;2;2;1;30
72492781;3;1;2;2;30
72492791;2;1;2;2;20
72492801;2;1;2;2;30
72492811;2;1;2;2;30
72492821;2;2;2;2;12
72492831;3;2;2;2;12
72492841;2;1;2;2;15
72492851;3;2;2;2;30
72492861;2;2;2;2;30
72492871;3;1;2;2;50
72492881;3;1;2;2;40
72492901;1;1;2;2;30
72492911;2;1;2;2;30
72492921;3;1;2;2;30
72492931;1;2;2;2;0
72492941;2;1;2;2;45
72492951;3;2;2;2;30
72492961;2;1;2;2;20
72492981;1;1;2;2;15
72492991;1;1;2;2;30
72493001;1;1;2;2;45
72493011;2;1;2;2;0
72493021;2;1;2;2;30
72493041;2;1;2;1;20
72493051;2;1;2;2;20
72493061;2;1;2;2;60
72493071;3;1;2;2;10
72493081;2;1;2;2;38
72493091;3;2;2;1;20
72493101;2;1;2;2;15
72493111;2;1;1;2;20
72493131;2;1;2;2;45
72493141;2;1;2;2;25
72493151;4;2;2;1;30
72493161;4;2;2;2;20
72493171;2;1;2;2;20
72493191;4;2;2;1;18
72493201;2;1;2;2;12
72493211;2;1;2;2;30
72493221;3;2;2;1;30
72493231;2;1;2;2;24
72493241;3;2;2;2;20
72493251;2;1;2;2;5
72493261;3;1;2;2;30
72493271;2;2;2;2;20
72493281;2;1;2;2;20
72493291;2;2;2;2;15
72493301;2;1;2;2;30
72493311;2;1;2;2;30
72493331;2;1;2;2;45
72493341;2;1;2;2;60
72493351;3;2;2;1;25
72493361;2;1;2;2;45
72493371;3;2;2;1;30
72493381;2;1;2;2;30
72493391;3;1;2;2;5
72493401;3;1;2;2;18
72493411;3;2;2;2;45
72493421;2;1;2;2;20
72493431;2;1;2;2;25
72493441;2;1;2;2;15
72493451;2;1;2;2;40
72493461;2;1;2;2;10
72493471;2;1;2;2;50
72493481;2;1;2;2;30
72493491;2;1;2;2;45
72493501;4;1;2;2;30
72493511;2;1;2;2;20
72493521;2;1;2;2;20
72493531;2;1;2;2;40
72493541;2;1;2;2;30
72493551;2;1;2;2;50
72493561;2;1;2;2;0
72493571;2;1;2;2;0
72493581;3;1;2;2;30
72493591;2;1;2;2;18
72493611;3;1;2;2;40
72493621;2;1;2;2;18
72493631;3;1;2;2;20
72493641;2;1;2;2;45
72493651;3;1;2;2;40
72493671;3;1;2;2;25
72493681;2;1;2;2;60
72493711;2;1;2;2;0
72493721;3;1;2;2;20
72493731;2;1;2;2;35
72493741;2;1;2;2;25
72493751;2;1;2;2;40
72493761;2;1;2;2;30
72493771;2;1;2;2;35
72493781;2;1;2;2;38
72493791;2;1;2;2;90
72493801;2;1;2;1;90
72493811;3;1;2;2;60
72493821;2;1;2;1;90
72493831;2;1;2;2;90
72493851;2;1;2;2;60
72493861;2;1;2;2;90
72493871;2;1;2;2;90
72493881;4;1;2;2;60
72493891;2;1;2;2;90
72493901;4;1;2;2;90
72493911;2;1;2;2;90
72493921;2;2;2;1;60
72493931;2;1;2;2;90
72493941;3;1;2;2;60
72493951;2;1;2;2;90
72493961;3;1;2;2;60
72493971;3;1;2;2;60
72493981;2;1;2;2;90
72493991;2;1;2;2;90
72494001;2;1;2;2;90
72494011;3;1;2;2;60
72494021;2;1;2;2;90
72494031;2;1;2;2;90
72494051;2;1;2;2;60
72494061;2;1;2;2;35
72494071;2;1;2;2;20
72494081;3;2;2;1;30
72494091;3;1;2;1;20
72494111;2;1;2;1;35
72494121;2;1;2;2;30
72494131;2;1;2;2;25
72494141;2;1;2;2;35
72494151;3;2;2;1;24
72494161;2;1;2;2;15
72494181;2;1;2;2;38
72494191;3;1;2;2;30
72494201;4;2;2;1;15
72494211;2;1;2;2;25
72494221;2;1;2;2;45
72494231;2;1;2;2;4
72494241;2;1;2;2;15
72494251;3;2;2;2;15
72494261;3;1;2;2;20
72494281;4;1;2;2;25
72494291;2;1;2;2;30
72494301;2;1;2;2;40
72494311;2;1;2;2;28
72494321;2;1;2;2;25
72494331;3;1;2;1;35
72494341;2;1;2;2;15
72494351;2;2;2;2;10
72494361;2;1;2;2;15
72494381;2;1;2;2;15
72494401;2;1;2;2;30
72494421;2;1;2;2;20
72494461;2;1;2;2;10
72494481;3;1;2;2;15
72494501;2;1;2;2;15
72494521;2;1;2;2;5
72494531;2;1;2;2;15
72494541;3;1;2;2;12
72494551;2;1;2;2;15
72494561;2;1;2;2;15
72494571;2;1;2;2;10
72494581;2;1;2;2;20
72494601;1;1;2;2;10
72494611;2;1;2;2;20
72494621;3;1;2;1;15
72494621;3;1;2;2;30
72494631;2;1;2;2;15
72494641;1;1;2;2;7
72494651;2;1;2;2;30
72494661;2;1;2;2;10
72494671;2;1;2;2;20
72494681;2;1;2;2;15
72494691;3;1;2;1;15
72494701;3;1;2;2;10
72494711;3;1;2;2;15
72494721;3;1;2;2;20
72494731;1;1;2;2;7
72494741;3;1;2;2;10
72494751;2;1;2;2;20
72494761;2;1;2;2;7
72494771;2;1;2;2;15
72494781;2;1;2;2;15
72494791;2;1;2;2;30
72494801;2;1;2;2;5
72494811;4;2;2;1;60
72494821;3;1;2;2;30
72494831;3;1;2;2;45
72494841;4;2;2;1;30
72494851;3;1;2;2;10
72494871;1;1;2;2;25
72494881;3;1;2;2;35
72494891;3;1;2;2;0
72494901;3;1;2;2;30
72494911;2;1;2;2;80
72494921;3;1;2;2;10
72494931;2;1;2;2;25
72494941;3;1;2;1;60
72494961;3;1;2;2;30
72494971;3;1;2;2;10
72494981;2;1;2;2;20
72494991;2;1;2;2;18
72495001;1;1;2;2;10
72495011;4;2;2;1;20
72495021;3;2;2;1;30
72495031;2;1;2;2;35
72495041;1;1;2;2;12
72495051;2;1;2;1;20
72495061;3;1;2;2;20
72495071;2;1;2;2;30
72495081;3;1;2;2;35
72495091;3;1;2;2;30
72495101;2;1;2;2;10
72495111;2;1;2;2;20
72495121;1;1;2;2;60
72495131;2;1;2;2;20
72495141;3;1;2;2;10
72495151;1;1;2;2;12
72495161;2;1;2;1;40
72495171;1;1;2;2;11
72495181;1;1;2;2;30
72495191;2;2;2;2;15
72495201;2;1;2;2;60
72495211;2;1;2;2;8
72495221;1;1;2;2;12
72495231;3;1;2;2;20
72495271;2;1;2;2;15
72495281;2;1;2;2;20
72495291;2;1;2;2;20
72495301;3;1;2;2;15
72495311;3;2;2;2;30
72495321;1;1;2;2;8
72495341;2;1;2;2;30
72495361;2;2;2;2;60
72495371;2;1;2;2;60
72495381;1;1;2;2;15
72495391;2;1;2;2;30
72495401;3;1;2;2;20
72495411;1;1;2;2;20
72495441;2;1;2;2;50
72495451;2;1;2;2;30
72495461;3;1;2;2;15
72495471;2;1;2;2;15
72495481;4;1;2;2;25
72495491;2;1;2;2;10
72495501;2;1;2;2;8
72495511;2;1;2;2;7
72495521;3;2;2;1;120
72495531;3;2;2;2;20
72495551;3;1;2;2;45
72495561;3;2;2;2;20
72495581;3;1;2;2;30
72495601;2;1;2;2;40
72495621;1;1;2;2;30
72495631;2;1;2;2;25
72495641;2;1;2;2;20
72495651;2;1;2;2;30
72495661;3;1;2;2;50
72495671;3;1;2;2;20
72495681;2;1;2;2;30
72495691;2;1;2;2;60
72495701;3;1;2;2;20
72495711;2;1;2;2;25
72495721;3;1;2;2;30
72495731;2;1;2;2;30
72495751;2;1;2;2;12
72495771;2;1;2;2;30
72495781;1;1;2;2;12
72495791;2;1;2;1;30
72495811;2;1;2;2;20
72495821;2;1;2;2;15
72495841;1;1;2;2;5
72495851;2;1;2;2;20
72495861;2;1;2;2;50
72495871;2;1;2;2;10
72495881;2;1;2;2;20
72495901;3;1;2;2;30
72495911;2;1;2;2;30
72495921;3;1;2;2;8
72495931;2;1;2;2;30
72495941;2;1;2;2;15
72495951;2;1;2;2;15
72495961;2;1;2;2;38
72495971;2;1;2;2;25
72495981;3;1;2;2;25
72495991;2;1;2;2;45
72496001;2;1;2;2;120
72496011;1;1;2;2;25
72496021;2;1;2;2;40
72496031;2;1;2;2;40
72496041;2;1;2;2;40
72496051;2;1;1;2;0
72496061;1;1;2;2;18
72496071;2;2;1;1;8
72496091;3;1;2;2;10
72496091;3;1;2;2;5
72496121;3;2;1;2;25
72496141;2;1;2;2;15
72496181;2;1;2;2;15
72496201;3;1;2;2;15
72496211;1;1;2;2;5
72496221;2;1;2;2;10
72496221;2;1;2;2;5
72496221;2;1;2;2;10
72496281;2;1;2;2;10
72496311;2;1;2;2;50
72496321;2;1;2;2;0
72496331;1;1;2;2;40
72496341;2;1;2;2;50
72496361;3;2;2;2;30
72496381;2;1;2;2;50
72496391;3;1;2;2;15
72496401;2;1;2;2;50
72496411;1;1;2;2;40
72496421;2;1;2;2;10
72496441;1;1;2;2;10
72496471;2;1;2;2;15
72496491;2;1;2;2;60
72496511;2;1;2;2;11
72496521;2;1;2;2;50
72496531;1;1;2;2;50
72496551;2;1;2;2;40
72496561;2;1;2;2;50
72496581;1;1;2;2;10
72496591;3;1;2;2;20
72496601;2;1;2;2;10
72496611;2;1;2;2;15
72496621;2;1;2;2;10
72496641;2;1;2;2;5
72496651;2;1;2;2;5
72496661;2;1;2;2;12
72496671;2;1;2;2;5
72496691;1;1;2;2;40
72496701;3;1;2;2;0
72496711;2;2;2;1;0
72496721;1;1;2;2;10
72496731;3;2;2;2;0
72496741;2;1;2;2;65
72496751;1;1;2;2;30
72496761;2;1;2;2;69
72496771;1;1;2;2;2
72496781;2;1;2;2;5
72496791;1;1;2;2;30
72496811;2;1;2;2;100
72496831;2;1;2;2;15
72496841;1;1;2;2;30
72496851;2;1;2;2;0
72496861;3;1;2;2;0
72496881;2;1;2;2;15
72496891;1;1;2;2;30
72496951;2;1;2;2;999
72496961;1;1;2;2;20
72496971;1;1;2;2;20
72496981;2;1;2;2;15
72496991;1;1;2;2;15
72497001;2;1;2;2;50
72497011;1;1;2;2;10
