ID_Hogar;ID_Persona;EDAD;ETNIA;VIVE_CON_PADRE;VIVE_CON_MADRE;EDUCACION_PADRES;ESCUELA_OFICIAL;UBICACION_ESCUELA;ORIGEN_SUBSIDIO_EDUC;ESTUDIA;VALOR_BECA;TRANSPORTE_ESCUELA;TIEMPO_TRANSPORTE_ESC;EDAD_CUIDADOR;ACT1;ACT2;ACT3;ACT4;ACT5;ACT6;ACT7;NO_ACT;AFILIADO_SALUD;ESTADO_SALUD;ENFERMEDAD_CRONICA;INCAP;HORAS_TRABAJO;ACTIVIDAD_ULT_SEMANA;TRABAJO1;TRABAJO2;TRABAJO3;TRABAJO4;LUGAR_TRABAJO;PERCAPITA;CANT_PERSONAS_HOGAR;INCRESOS_AUTOPERCIBIDOS_HOGAR;CONDIC_VIDA_HOGAR;ACTIVIDADES;TRABAJA;Actividades_p;Salud_p;SATISFACCION
73633851;736338541;10;6.0;2;2;2.0;1;1;;1.0;1;4;15;;;;;;1;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;265833.333333333;4.0;2.0;2.0;2.0;0.0;13.0;18.0;31.0
73633891;736338931;12;6.0;2;1;2.0;1;1;;1.0;1;4;15;;;;;1;1;;1;;1.0;2.0;2;32;;;;;;;;176111.111111111;3.0;1.0;2.0;3.0;;18.0;18.0;36.0
73633981;736339821;8;6.0;2;1;2.0;1;1;;1.0;1;4;10;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;243083.333333333;3.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73634031;736340331;6;6.0;2;1;2.0;1;1;;1.0;1;4;15;;;;;;;;1;;1.0;3.0;1;32;0;3.0;0;0;0;2;0;226250.0;4.0;1.0;2.0;1.0;0.0;7.0;9.0;16.0
73634061;736340641;11;6.0;1;1;;1;1;;1.0;1;8;5;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;725000.0;4.0;2.0;2.0;1.0;0.0;7.0;18.0;25.0
73634131;736341341;8;6.0;2;1;1.0;1;1;;1.0;1;4;5;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;260000.0;6.0;2.0;2.0;1.0;0.0;7.0;18.0;25.0
73634141;736341431;10;6.0;1;1;;1;1;;1.0;1;4;10;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;237222.222222222;3.0;1.0;2.0;1.0;0.0;7.0;18.0;25.0
73634201;736342031;10;6.0;1;1;;1;1;;1.0;1;4;10;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;231666.666666667;3.0;2.0;2.0;1.0;0.0;7.0;18.0;25.0
73634211;736342141;11;6.0;1;1;;1;1;;1.0;1;4;10;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;150000.0;5.0;1.0;2.0;1.0;0.0;7.0;18.0;25.0
73634221;736342241;12;6.0;1;1;;1;1;;1.0;1;4;30;;;;;;;;1;;1.0;2.0;2;32;;;;;;;;162500.0;4.0;1.0;2.0;1.0;;7.0;18.0;25.0
73634231;736342351;9;6.0;1;1;;1;1;;1.0;1;8;5;;;;;1;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;153250.0;5.0;2.0;2.0;2.0;0.0;13.0;18.0;31.0
73634241;736342431;9;6.0;1;1;;1;1;;1.0;1;4;5;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;120000.0;4.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73634271;736342741;10;1.0;1;1;;1;3;3;1.0;1;4;30;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;114750.0;5.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73634301;736343031;6;1.0;1;1;;1;2;;1.0;1;4;20;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;72500.0;3.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73634311;736343131;12;1.0;1;1;;1;2;3;1.0;1;;;;;;;;;1;1;;1.0;1.0;2;32;;;;;;;;91520.8333333333;4.0;1.0;3.0;2.0;;13.0;27.0;40.0
73634311;736343141;10;1.0;1;1;;1;3;3;1.0;1;;;;;;;;;1;1;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;91520.8333333333;4.0;1.0;3.0;2.0;0.0;13.0;27.0;40.0
73634321;736343261;12;1.0;1;1;;1;3;;1.0;1;;;;;;;;;1;1;;1.0;1.0;2;31;;;;;;;;78370.3703703704;9.0;1.0;3.0;2.0;;13.0;27.0;40.0
73634321;736343271;10;1.0;1;1;;1;3;;1.0;1;;;;;;;;;1;1;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;78370.3703703704;9.0;1.0;3.0;2.0;0.0;13.0;27.0;40.0
73634331;736343351;10;1.0;1;1;;1;2;;1.0;1;4;30;;;;;;;;;1;1.0;2.0;2;32;0;3.0;0;0;0;2;0;64166.6666666667;6.0;1.0;2.0;0.0;0.0;0.0;18.0;18.0
73634331;736343361;9;1.0;1;1;;1;2;;1.0;1;4;20;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;64166.6666666667;6.0;1.0;2.0;1.0;0.0;7.0;18.0;25.0
73634421;736344241;7;1.0;2;1;1.0;1;2;;1.0;1;4;10;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;70000.0;4.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73634431;736344331;7;6.0;2;1;2.0;1;3;3;1.0;1;4;7;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;211020.833333333;4.0;1.0;2.0;1.0;0.0;7.0;18.0;25.0
73634431;736344341;6;6.0;2;1;2.0;1;3;3;1.0;1;4;8;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;211020.833333333;4.0;1.0;2.0;1.0;0.0;7.0;18.0;25.0
73634451;736344531;8;1.0;2;2;2.0;1;2;;1.0;1;4;10;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;79166.6666666667;3.0;1.0;4.0;1.0;0.0;7.0;18.0;25.0
73634461;736344631;9;1.0;1;1;;1;3;3;1.0;1;;;;;;;;;1;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;116916.666666667;4.0;1.0;3.0;2.0;0.0;13.0;18.0;31.0
73634461;736344641;8;1.0;1;1;;1;3;3;1.0;1;;;;;;;;;1;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;116916.666666667;4.0;1.0;3.0;2.0;0.0;13.0;18.0;31.0
73634481;736344821;10;1.0;2;2;3.0;1;3;;1.0;1;4;5;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;152083.333333333;2.0;1.0;4.0;1.0;0.0;7.0;18.0;25.0
73634501;736345021;6;1.0;2;2;3.0;1;3;;1.0;1;;;;;;;;;1;1;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;91250.0;4.0;1.0;3.0;2.0;0.0;13.0;27.0;40.0
73634521;736345231;12;1.0;1;1;;1;1;;1.0;1;8;45;;;;;;;;1;;1.0;2.0;2;32;;;;;;;;99000.0;4.0;1.0;2.0;1.0;;7.0;18.0;25.0
73634521;736345241;6;1.0;1;1;;1;2;;1.0;1;4;15;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;99000.0;4.0;1.0;2.0;1.0;0.0;7.0;18.0;25.0
73634531;736345331;8;1.0;1;1;;1;3;;1.0;1;4;7;;;;;;;;1;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;154750.0;4.0;1.0;3.0;1.0;0.0;7.0;27.0;34.0
73634561;736345631;9;1.0;1;1;;1;3;;1.0;1;;;;;;;;;1;1;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;62000.0;5.0;1.0;3.0;2.0;0.0;13.0;27.0;40.0
73634561;736345641;7;1.0;1;1;;1;3;;1.0;1;;;;;;;;;1;1;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;62000.0;5.0;1.0;3.0;2.0;0.0;13.0;27.0;40.0
73634561;736345651;6;1.0;1;1;;1;3;;1.0;1;;;;;;;;;1;1;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;62000.0;5.0;1.0;3.0;2.0;0.0;13.0;27.0;40.0
73634631;736346341;11;1.0;1;1;;1;3;3;1.0;1;;;;;;;;;1;1;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;134166.666666667;6.0;1.0;3.0;2.0;0.0;13.0;27.0;40.0
73634631;736346351;7;1.0;1;1;;1;3;3;1.0;1;;;;;;;;;1;1;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;134166.666666667;6.0;1.0;3.0;2.0;0.0;13.0;27.0;40.0
73634651;736346541;11;1.0;1;1;;1;3;3;1.0;1;4;20;;;;;;;1;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;159666.666666667;6.0;1.0;3.0;2.0;0.0;13.0;18.0;31.0
73634651;736346551;9;1.0;1;1;;1;3;3;1.0;1;4;20;;;;;;;;1;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;159666.666666667;6.0;1.0;3.0;1.0;0.0;7.0;27.0;34.0
73634651;736346561;6;1.0;1;1;;1;3;3;1.0;1;4;15;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;159666.666666667;6.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73634711;736347151;12;6.0;2;1;1.0;1;1;;1.0;1;4;20;;;;;;;;1;;1.0;1.0;2;32;;;;;;;;151388.888888889;6.0;2.0;2.0;1.0;;7.0;27.0;34.0
73634731;736347341;10;6.0;1;1;;1;1;;1.0;1;4;20;;;;;;;;1;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;199821.428571429;7.0;2.0;1.0;1.0;0.0;7.0;27.0;34.0
73634781;736347841;8;6.0;1;2;1.0;1;3;;1.0;1;4;10;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;208666.666666667;5.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73634781;736347851;7;6.0;1;2;1.0;1;3;;1.0;1;4;10;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;208666.666666667;5.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73634801;736348021;10;6.0;1;2;1.0;1;3;;1.0;1;4;10;;;;;;;1;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;385000.0;3.0;1.0;3.0;2.0;0.0;13.0;18.0;31.0
73634801;736348031;7;6.0;1;2;1.0;1;3;;1.0;1;4;10;;;;;;;1;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;385000.0;3.0;1.0;3.0;2.0;0.0;13.0;18.0;31.0
73634811;736348161;6;6.0;1;1;;1;3;;1.0;1;4;10;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;113437.5;8.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73634831;736348341;9;6.0;2;1;1.0;1;2;;1.0;1;4;20;;;;;;;;;1;1.0;1.0;2;32;0;3.0;0;0;0;2;0;163000.0;5.0;2.0;1.0;0.0;0.0;0.0;27.0;27.0
73634841;736348441;10;6.0;1;1;;1;2;;1.0;1;4;20;;;;;;;;;1;1.0;1.0;2;32;0;3.0;0;0;0;2;0;204633.333333333;5.0;2.0;1.0;0.0;0.0;0.0;27.0;27.0
73634841;736348451;8;6.0;1;1;;1;1;;1.0;1;4;20;;;;;;;;;1;1.0;1.0;2;32;0;3.0;0;0;0;2;0;204633.333333333;5.0;2.0;1.0;0.0;0.0;0.0;27.0;27.0
73634851;736348531;11;6.0;2;1;1.0;1;1;;1.0;1;4;20;;;;;;;;;1;1.0;1.0;2;32;0;3.0;0;0;0;2;0;179805.555555556;3.0;1.0;1.0;0.0;0.0;0.0;27.0;27.0
73634871;736348731;9;6.0;1;2;1.0;1;3;;1.0;1;4;5;;;;;;;1;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;75000.0;4.0;1.0;3.0;2.0;0.0;13.0;18.0;31.0
73634881;736348831;6;6.0;1;1;;1;3;;1.0;1;4;5;;;;;;;;1;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;103750.0;4.0;1.0;3.0;1.0;0.0;7.0;27.0;34.0
73634911;736349151;9;6.0;1;1;;1;3;;1.0;1;4;5;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;135000.0;5.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73634931;736349351;9;1.0;2;1;1.0;1;3;;1.0;1;4;20;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;216666.666666667;7.0;2.0;1.0;1.0;0.0;7.0;18.0;25.0
73634951;736349541;11;6.0;2;1;1.0;1;2;;1.0;1;4;20;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;205138.888888889;7.0;2.0;1.0;1.0;0.0;7.0;18.0;25.0
73634951;736349551;9;6.0;2;1;1.0;1;2;;1.0;1;4;20;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;205138.888888889;7.0;2.0;1.0;1.0;0.0;7.0;18.0;25.0
73635041;736350431;10;6.0;2;1;1.0;1;3;;1.0;1;4;10;;;;;;;1;;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;172300.0;5.0;2.0;2.0;1.0;0.0;7.0;18.0;25.0
73635041;736350441;9;6.0;2;1;1.0;1;3;;1.0;1;4;10;;;;;;;1;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;172300.0;5.0;2.0;2.0;2.0;0.0;13.0;18.0;31.0
73635081;736350861;12;6.0;1;1;;1;2;;1.0;1;4;10;;;;;;;;;1;1.0;1.0;2;32;;;;;;;;224444.444444444;6.0;2.0;2.0;0.0;;0.0;27.0;27.0
73635101;736351041;11;6.0;1;1;;1;3;;1.0;1;4;10;;;;;;;;;1;1.0;2.0;2;32;0;3.0;0;0;0;2;0;129875.0;4.0;2.0;2.0;0.0;0.0;0.0;18.0;18.0
73635111;736351161;7;6.0;1;1;;1;3;;1.0;1;4;10;;;;;;;;;1;1.0;2.0;2;32;0;3.0;0;0;0;2;0;405387.277777778;6.0;2.0;2.0;0.0;0.0;0.0;18.0;18.0
73635121;736351231;9;6.0;1;1;;1;2;;1.0;1;4;10;;;;;;;1;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;223625.0;4.0;2.0;2.0;2.0;0.0;13.0;18.0;31.0
73635161;736351651;12;1.0;1;1;;1;3;;1.0;1;4;40;;;;;;;;;1;1.0;1.0;2;32;;;;;;;;197444.444444444;6.0;1.0;2.0;0.0;;0.0;27.0;27.0
73635161;736351661;9;1.0;1;1;;1;3;;1.0;1;4;40;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;197444.444444444;6.0;1.0;2.0;1.0;0.0;7.0;18.0;25.0
73635211;736352161;7;6.0;1;1;;1;3;;1.0;1;4;10;;;;;;;;1;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;285602.958333333;8.0;2.0;1.0;1.0;0.0;7.0;27.0;34.0
73635231;736352331;11;5.0;2;3;4.0;1;1;;1.0;1;3;15;;;;;;;1;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;25000.0;3.0;1.0;3.0;2.0;0.0;13.0;18.0;31.0
73635251;736352531;12;5.0;2;1;1.0;1;1;;1.0;1;1;15;;;;;;;;1;;1.0;2.0;2;32;;;;;;;;230291.666666667;4.0;1.0;2.0;1.0;;7.0;18.0;25.0
73635261;736352621;11;5.0;2;1;0.0;1;1;;1.0;1;4;15;;;;;;;;1;;1.0;2.0;2;32;0;6.0;0;0;0;2;0;32142.8571428571;7.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73635261;736352641;9;5.0;2;1;2.0;1;1;;1.0;1;3;15;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;32142.8571428571;7.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73635261;736352651;7;5.0;2;1;2.0;1;1;;1.0;1;3;15;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;32142.8571428571;7.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73635281;736352851;10;5.0;2;2;1.0;1;1;;1.0;1;4;15;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;47600.0;5.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73635451;736354541;9;5.0;1;1;;1;1;;1.0;1;4;20;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;22500.0;4.0;2.0;3.0;1.0;0.0;7.0;18.0;25.0
73635471;736354731;8;5.0;1;1;;1;1;;1.0;1;3;25;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;100625.0;4.0;1.0;2.0;1.0;0.0;7.0;18.0;25.0
73635481;736354831;6;5.0;1;1;;1;1;;1.0;1;3;25;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;552500.0;4.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73635581;736355831;8;5.0;1;1;;3;1;;1.0;1;1;15;;;;;;1;1;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;669737.316666667;5.0;2.0;2.0;3.0;0.0;18.0;18.0;36.0
73635581;736355841;6;5.0;1;1;;3;1;;1.0;1;1;15;;;;;;1;1;1;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;669737.316666667;5.0;2.0;2.0;3.0;0.0;18.0;27.0;45.0
73635591;736355931;8;6.0;1;1;;3;1;;1.0;1;4;10;;;;;;;1;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;903333.333333333;3.0;2.0;2.0;2.0;0.0;13.0;18.0;31.0
73635651;736356561;11;6.0;1;2;1.0;1;1;;1.0;1;4;10;;;;;;1;;1;;1.0;2.0;2;31;0;3.0;0;0;0;2;0;542521.111111111;6.0;2.0;2.0;2.0;0.0;13.0;18.0;31.0
73635691;736356931;12;6.0;2;1;1.0;1;1;;1.0;1;4;10;;;;1;;;;;;1.0;2.0;2;32;;;;;;;;293333.333333333;3.0;1.0;3.0;1.0;;7.0;18.0;25.0
73635741;736357431;11;6.0;1;1;;1;1;;1.0;1;4;10;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;155833.333333333;4.0;2.0;2.0;1.0;0.0;7.0;18.0;25.0
73635741;736357441;6;6.0;1;1;;1;1;;1.0;1;4;10;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;155833.333333333;4.0;2.0;2.0;1.0;0.0;7.0;18.0;25.0
73635751;736357531;6;6.0;1;1;;1;1;;1.0;1;4;5;;;;;;;1;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;632222.222222222;3.0;2.0;2.0;2.0;0.0;13.0;18.0;31.0
73635791;736357921;8;5.0;2;1;2.0;1;1;;1.0;1;4;15;;;;;;;1;1;;1.0;3.0;2;32;0;3.0;0;0;0;2;0;422500.0;2.0;1.0;2.0;2.0;0.0;13.0;9.0;22.0
73635841;736358451;12;6.0;1;1;;1;1;;1.0;1;4;20;;;;1;;;1;;;1.0;1.0;2;32;;;;;;;;275555.555555556;6.0;2.0;2.0;2.0;;13.0;27.0;40.0
73635861;736358641;10;5.0;2;1;0.0;1;1;;1.0;1;3;10;;;;1;;1;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;217333.333333333;5.0;1.0;2.0;3.0;0.0;18.0;18.0;36.0
73635861;736358651;8;5.0;2;1;0.0;1;1;;1.0;1;2;10;;;;;;1;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;217333.333333333;5.0;1.0;2.0;2.0;0.0;13.0;18.0;31.0
73635891;736358931;9;6.0;1;1;;1;1;;1.0;1;4;10;;;;;;1;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;288125.0;4.0;1.0;2.0;2.0;0.0;13.0;18.0;31.0
73635971;736359741;10;6.0;2;1;2.0;1;1;;1.0;1;4;15;;;;1;;;;;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;468489.583333333;4.0;3.0;1.0;1.0;0.0;7.0;27.0;34.0
73636031;736360321;12;6.0;3;1;1.0;2;1;;1.0;1;4;15;;;;;;;;;1;1.0;2.0;2;32;;;;;;;;125000.0;2.0;1.0;2.0;0.0;;0.0;18.0;18.0
73636041;736360431;7;6.0;1;2;2.0;1;1;;1.0;1;4;10;;;;;;;1;1;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;586951.666666667;5.0;2.0;2.0;2.0;0.0;13.0;27.0;40.0
73636061;736360621;10;6.0;3;2;2.0;3;1;;1.0;1;4;15;;;;;;;;;1;1.0;2.0;2;32;0;3.0;0;0;0;2;0;556666.666666667;2.0;1.0;2.0;0.0;0.0;0.0;18.0;18.0
73636221;736362241;6;6.0;1;1;;2;1;;1.0;1;4;10;;;;1;;1;;;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;400000.0;4.0;1.0;2.0;2.0;0.0;13.0;27.0;40.0
73636241;736362431;6;6.0;1;1;;1;1;;1.0;1;4;10;;;;;;1;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;307500.0;4.0;2.0;2.0;2.0;0.0;13.0;18.0;31.0
73636301;736363021;12;5.0;2;1;2.0;1;1;;1.0;1;4;10;26;;;;;1;;;;1.0;1.0;2;32;;;;;;;;561000.0;2.0;1.0;2.0;1.0;;7.0;27.0;34.0
73636331;736363321;9;6.0;2;1;2.0;3;1;;1.0;1;4;5;61;1;;1;;1;;1;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;1834000.0;2.0;3.0;2.0;4.0;0.0;22.0;27.0;49.0
73636361;736363631;10;6.0;1;1;;3;1;;1.0;1;2;12;;;;1;;;1;1;;1.0;2.0;1;32;0;3.0;0;0;0;2;0;617222.222222222;3.0;2.0;2.0;3.0;0.0;18.0;18.0;36.0
73636461;736364621;11;6.0;2;1;2.0;1;1;;1.0;1;4;30;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;403750.0;4.0;2.0;3.0;1.0;0.0;7.0;18.0;25.0
73636531;736365331;7;6.0;2;1;0.0;1;1;;1.0;1;1;15;;;;;;;;;1;1.0;1.0;2;32;0;3.0;0;0;0;2;0;350000.0;3.0;1.0;3.0;0.0;0.0;0.0;27.0;27.0
73636552;736365542;9;6.0;1;1;;1;1;;1.0;1;4;15;;;;;;1;1;1;;2.0;1.0;2;32;0;3.0;0;0;0;2;0;;;;;3.0;0.0;18.0;27.0;45.0
73636571;736365741;12;6.0;1;1;;3;1;;1.0;1;1;30;;;;1;;;1;1;;1.0;2.0;2;32;;;;;;;;402708.333333333;4.0;2.0;2.0;3.0;;18.0;18.0;36.0
73636681;736366841;10;6.0;1;2;2.0;1;2;;1.0;1;4;10;;;;1;;1;;1;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;342083.333333333;4.0;2.0;2.0;3.0;0.0;18.0;27.0;45.0
73636741;736367431;6;6.0;1;1;;1;3;;1.0;1;1;15;;;;;;;1;1;;1.0;2.0;2;31;0;3.0;0;0;0;2;0;221250.0;6.0;2.0;2.0;2.0;0.0;13.0;18.0;31.0
73636771;736367741;12;6.0;1;1;;1;2;;1.0;1;2;20;;;;1;;;;1;;1.0;1.0;2;32;;;;;;;;227777.777777778;6.0;1.0;2.0;2.0;;13.0;27.0;40.0
73636771;736367751;9;6.0;1;1;;1;3;;1.0;1;4;15;;;;;;;;1;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;227777.777777778;6.0;1.0;2.0;1.0;0.0;7.0;27.0;34.0
73636771;736367761;7;6.0;1;1;;1;3;;1.0;1;4;15;;;;;;;;1;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;227777.777777778;6.0;1.0;2.0;1.0;0.0;7.0;27.0;34.0
73636791;736367951;10;6.0;2;1;1.0;1;3;;1.0;1;5;30;;;;;;;1;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;227666.666666667;5.0;1.0;3.0;2.0;0.0;13.0;18.0;31.0
73636801;736368041;11;6.0;2;2;2.0;1;2;;1.0;1;2;15;;;;;;;;1;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;272142.857142857;7.0;1.0;3.0;1.0;0.0;7.0;27.0;34.0
73636801;736368051;6;6.0;2;2;2.0;1;3;;1.0;1;5;10;;;;;;;;1;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;272142.857142857;7.0;1.0;3.0;1.0;0.0;7.0;27.0;34.0
73636891;736368941;8;6.0;2;1;4.0;1;2;;1.0;1;4;5;;;;;;;;1;;1.0;1.0;2;31;0;3.0;0;0;0;2;0;4064583.33333333;4.0;3.0;1.0;1.0;0.0;7.0;27.0;34.0
73636961;736369631;8;6.0;1;1;;1;3;;1.0;1;4;5;;;;;;;;;1;1.0;2.0;2;32;0;3.0;0;0;0;2;0;391660.0;5.0;1.0;3.0;0.0;0.0;0.0;18.0;18.0
73636961;736369641;9;6.0;1;1;;1;3;;1.0;1;4;5;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;391660.0;5.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73636981;736369841;12;6.0;1;1;;1;1;;1.0;1;3;30;;;;;;;;1;;1.0;1.0;2;32;;;;;;;;293066.666666667;5.0;2.0;3.0;1.0;;7.0;27.0;34.0
73636981;736369851;7;6.0;1;1;;1;1;;1.0;1;3;30;;;;;;;;1;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;293066.666666667;5.0;2.0;3.0;1.0;0.0;7.0;27.0;34.0
73637011;736370131;11;6.0;1;1;;1;1;;1.0;1;2;30;;;;;;1;1;1;;1.0;2.0;2;30;0;3.0;0;0;0;2;0;266250.0;4.0;2.0;2.0;3.0;0.0;18.0;18.0;36.0
73637021;736370231;9;6.0;1;1;;1;1;;1.0;1;2;20;;;;1;;;1;;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;590416.666666667;3.0;2.0;2.0;2.0;0.0;13.0;18.0;31.0
73637051;736370531;7;6.0;1;1;;1;2;;1.0;1;1;5;;1;;;;;;;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;642888.888888889;3.0;2.0;2.0;1.0;0.0;7.0;18.0;25.0
73637071;736370731;7;6.0;2;1;4.0;1;3;;1.0;1;2;15;;;;;;;;1;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;414683.333333333;3.0;2.0;2.0;1.0;0.0;7.0;27.0;34.0
73637081;736370831;6;6.0;1;1;;1;2;;1.0;1;2;10;;;;;;;;;1;1.0;2.0;2;32;0;3.0;0;0;0;2;0;675875.0;4.0;2.0;2.0;0.0;0.0;0.0;18.0;18.0
73637131;736371341;7;6.0;2;1;2.0;1;2;;1.0;1;1;5;;1;;;;;;;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;342900.0;5.0;2.0;2.0;1.0;0.0;7.0;18.0;25.0
73637141;736371441;8;6.0;1;1;;1;1;;1.0;1;4;25;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;575000.0;4.0;2.0;2.0;1.0;0.0;7.0;18.0;25.0
73637181;736371841;9;6.0;1;1;;1;3;;1.0;1;4;15;;;;;;;;1;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;485462.5;4.0;2.0;1.0;1.0;0.0;7.0;27.0;34.0
73637241;736372431;9;6.0;2;1;1.0;1;1;;1.0;1;4;15;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;252000.0;5.0;1.0;2.0;1.0;0.0;7.0;18.0;25.0
